country,city,business_slice,kpi,month,monthly_value,daily_sum_in_month,weekly_sum_full_iso,weekly_sum_intersect,weekly_max,daily_max,expected_rule,comparable_across_grains,validation_basis,status,issue_note
colombia,bucaramanga,Auto regular,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,bucaramanga,Auto regular,trips_per_driver,2025-12-01,3.5,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,bucaramanga,Taxi Moto,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,bucaramanga,Taxi Moto,trips_completed,2025-12-01,136.0,136.0,152.0,137.14285714285714,55.0,21.0,exact_sum,True,daily_in_month,ok,
colombia,bucaramanga,Taxi Moto,avg_ticket,2025-12-01,4763.235294117647,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,bucaramanga,Taxi Moto,active_drivers,2025-12-01,3.0,23.0,25.0,10.0,10.0,2.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,bucaramanga,Taxi Moto,revenue_yego_net,2025-12-01,0.0,0.0,-1937.5,-830.3571428571428,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,bucaramanga,Taxi Moto,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,bucaramanga,Taxi Moto,trips_per_driver,2025-12-01,45.333333333333336,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,cali,Auto regular,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cali,Auto regular,trips_completed,2025-12-01,214371.0,214371.0,234151.0,213104.14285714287,52014.0,8557.0,exact_sum,True,daily_in_month,ok,
colombia,cali,Auto regular,avg_ticket,2025-12-01,15074.87999776089,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cali,Auto regular,active_drivers,2025-12-01,1588.0,21093.0,23088.0,4995.0,4995.0,791.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,cali,Auto regular,revenue_yego_net,2025-12-01,0.0,0.0,-9468272.5,-4057831.0714285714,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,cali,Auto regular,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cali,Auto regular,trips_per_driver,2025-12-01,134.99433249370276,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,cali,Taxi Moto,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cali,Taxi Moto,trips_completed,2025-12-01,81576.0,81576.0,86691.0,79347.0,19612.0,3276.0,exact_sum,True,daily_in_month,warning,"SUM(daily_in_month)=81576 OK; weekly_intersect=79347 vs monthly=81576 (tolerancia 2x, puede deberse a parciales de semana)"
colombia,cali,Taxi Moto,avg_ticket,2025-12-01,7601.393809377873,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cali,Taxi Moto,active_drivers,2025-12-01,949.0,9590.0,10277.0,2288.0,2288.0,382.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,cali,Taxi Moto,revenue_yego_net,2025-12-01,0.0,0.0,-900161.5,-385783.5,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,cali,Taxi Moto,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cali,Taxi Moto,trips_per_driver,2025-12-01,85.95995785036881,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,cucuta,Auto regular,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cucuta,Auto regular,trips_completed,2025-12-01,133.0,133.0,136.0,126.28571428571429,51.0,17.0,exact_sum,True,daily_in_month,warning,"SUM(daily_in_month)=133 OK; weekly_intersect=126.286 vs monthly=133 (tolerancia 2x, puede deberse a parciales de semana)"
colombia,cucuta,Auto regular,avg_ticket,2025-12-01,17850.375939849622,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cucuta,Auto regular,active_drivers,2025-12-01,5.0,30.0,32.0,8.0,8.0,3.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,cucuta,Auto regular,revenue_yego_net,2025-12-01,0.0,0.0,-996.0,-426.85714285714283,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,cucuta,Auto regular,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cucuta,Auto regular,trips_per_driver,2025-12-01,26.6,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,cucuta,Taxi Moto,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cucuta,Taxi Moto,trips_completed,2025-12-01,534.0,534.0,534.0,534.0,135.0,38.0,exact_sum,True,daily_in_month,ok,
colombia,cucuta,Taxi Moto,avg_ticket,2025-12-01,7501.310861423221,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cucuta,Taxi Moto,active_drivers,2025-12-01,1.0,25.0,25.0,7.0,7.0,1.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,cucuta,Taxi Moto,revenue_yego_net,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,cucuta,Taxi Moto,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,cucuta,Taxi Moto,trips_per_driver,2025-12-01,534.0,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,medellin,Auto regular,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Auto regular,trips_completed,2025-12-01,2949.0,2949.0,3166.0,2950.0,816.0,144.0,exact_sum,True,daily_in_month,ok,
colombia,medellin,Auto regular,avg_ticket,2025-12-01,15457.477110885045,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Auto regular,active_drivers,2025-12-01,107.0,566.0,618.0,138.0,138.0,23.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,medellin,Auto regular,revenue_yego_net,2025-12-01,0.0,0.0,-112956.0,-48409.71428571428,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,medellin,Auto regular,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Auto regular,trips_per_driver,2025-12-01,27.560747663551403,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,medellin,Delivery moto,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Delivery moto,trips_completed,2025-12-01,32.0,32.0,33.0,32.42857142857143,16.0,7.0,exact_sum,True,daily_in_month,ok,
colombia,medellin,Delivery moto,avg_ticket,2025-12-01,8600.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Delivery moto,active_drivers,2025-12-01,8.0,14.0,15.0,6.0,6.0,2.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,medellin,Delivery moto,revenue_yego_net,2025-12-01,0.0,0.0,-225.0,-96.42857142857142,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,medellin,Delivery moto,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Delivery moto,trips_per_driver,2025-12-01,4.0,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
colombia,medellin,Taxi Moto,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Taxi Moto,trips_completed,2025-12-01,1211.0,1211.0,1254.0,1171.142857142857,306.0,74.0,exact_sum,True,daily_in_month,warning,"SUM(daily_in_month)=1211 OK; weekly_intersect=1171.14 vs monthly=1211 (tolerancia 2x, puede deberse a parciales de semana)"
colombia,medellin,Taxi Moto,avg_ticket,2025-12-01,7690.008257638316,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Taxi Moto,active_drivers,2025-12-01,33.0,147.0,157.0,36.0,36.0,9.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
colombia,medellin,Taxi Moto,revenue_yego_net,2025-12-01,0.0,0.0,-7225.5,-3096.642857142857,0.0,0.0,exact_sum,True,daily_in_month,ok,
colombia,medellin,Taxi Moto,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
colombia,medellin,Taxi Moto,trips_per_driver,2025-12-01,36.696969696969695,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,arequipa,Auto regular,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,arequipa,Auto regular,trips_completed,2025-12-01,19621.0,19621.0,21432.0,19365.14285714286,5119.0,831.0,exact_sum,True,daily_in_month,ok,
peru,arequipa,Auto regular,avg_ticket,2025-12-01,10.546164823403496,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,arequipa,Auto regular,active_drivers,2025-12-01,263.0,2416.0,2663.0,604.0,604.0,92.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,arequipa,Auto regular,revenue_yego_net,2025-12-01,0.0,0.0,-546.6,-234.25714285714287,0.0,0.0,exact_sum,True,daily_in_month,ok,
peru,arequipa,Auto regular,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,arequipa,Auto regular,trips_per_driver,2025-12-01,74.60456273764258,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,lima,Auto regular,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Auto regular,trips_completed,2025-12-01,436291.0,436291.0,486714.0,434920.2857142857,102367.0,17712.0,exact_sum,True,daily_in_month,ok,
peru,lima,Auto regular,avg_ticket,2025-12-01,16.19212769517453,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Auto regular,active_drivers,2025-12-01,4774.0,54296.0,60591.0,12491.0,12491.0,1990.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,lima,Auto regular,revenue_yego_net,2025-12-01,0.0,0.0,-22651.1,-9707.614285714284,0.0,0.0,exact_sum,True,daily_in_month,ok,
peru,lima,Auto regular,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Auto regular,trips_per_driver,2025-12-01,91.38898198575617,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,lima,Carga,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Carga,trips_completed,2025-12-01,936.0,936.0,1010.0,938.5714285714286,293.0,51.0,exact_sum,True,daily_in_month,ok,
peru,lima,Carga,avg_ticket,2025-12-01,62.387713675213675,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Carga,active_drivers,2025-12-01,50.0,386.0,422.0,109.0,109.0,18.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,lima,Carga,revenue_yego_net,2025-12-01,0.0,0.0,-203.2,-87.08571428571427,0.0,0.0,exact_sum,True,daily_in_month,ok,
peru,lima,Carga,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Carga,trips_per_driver,2025-12-01,18.72,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,lima,Delivery,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Delivery,trips_completed,2025-12-01,9224.0,9224.0,9974.0,9106.57142857143,2406.0,449.0,exact_sum,True,daily_in_month,ok,
peru,lima,Delivery,avg_ticket,2025-12-01,10.609784258456202,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Delivery,active_drivers,2025-12-01,131.0,1021.0,1107.0,245.0,245.0,46.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,lima,Delivery,revenue_yego_net,2025-12-01,0.0,0.0,-247.5,-106.07142857142857,0.0,0.0,exact_sum,True,daily_in_month,ok,
peru,lima,Delivery,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Delivery,trips_per_driver,2025-12-01,70.41221374045801,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,lima,PRO,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,PRO,trips_completed,2025-12-01,22994.0,22994.0,25648.0,22964.571428571428,5863.0,988.0,exact_sum,True,daily_in_month,ok,
peru,lima,PRO,avg_ticket,2025-12-01,11.826954857788989,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,PRO,active_drivers,2025-12-01,52.0,1163.0,1301.0,282.0,282.0,44.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,lima,PRO,revenue_yego_net,2025-12-01,0.0,0.0,-302.3,-129.55714285714285,0.0,0.0,exact_sum,True,daily_in_month,ok,
peru,lima,PRO,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,PRO,trips_per_driver,2025-12-01,442.1923076923077,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,lima,Tuk Tuk,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Tuk Tuk,trips_completed,2025-12-01,18603.0,18603.0,20985.0,18292.428571428572,4712.0,863.0,exact_sum,True,daily_in_month,ok,
peru,lima,Tuk Tuk,avg_ticket,2025-12-01,4.105101327742837,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Tuk Tuk,active_drivers,2025-12-01,93.0,958.0,1092.0,257.0,257.0,48.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,lima,Tuk Tuk,revenue_yego_net,2025-12-01,0.0,0.0,-248.7,-106.58571428571427,0.0,0.0,exact_sum,True,daily_in_month,ok,
peru,lima,Tuk Tuk,cancel_rate_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,Tuk Tuk,trips_per_driver,2025-12-01,200.03225806451613,0.0,0.0,0.0,0.0,0.0,not_directly_comparable,False,formula_internal,expected_non_comparable,"Derivado de drivers únicos: validado por fórmula scope-by-scope, no por suma."
peru,lima,YMA,commission_pct,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,YMA,trips_completed,2025-12-01,6373.0,6373.0,7217.0,6390.714285714285,1583.0,312.0,exact_sum,True,daily_in_month,ok,
peru,lima,YMA,avg_ticket,2025-12-01,14.48374391966107,0.0,0.0,0.0,0.0,0.0,same_formula_different_scope,True,formula_internal,expected_non_comparable,Ratio: misma fórmula a distinto scope; consistencia interna OK.
peru,lima,YMA,active_drivers,2025-12-01,23.0,453.0,511.0,107.0,107.0,17.0,not_directly_comparable,False,daily_in_month+max_scope,expected_non_comparable,Distinct count: monthly NO equivale a SUM(weekly|daily); rango vs daily_max verificado.
peru,lima,YMA,revenue_yego_net,2025-12-01,0.0,0.0,-337.1,-144.47142857142856,0.0,0.0,exact_sum,True,daily_in_month,ok,
