country,city,park_id,park_name,real_tipo_servicio,plan_lob_name,confidence,notes
colombia,cucuta,7ca266b7f3774ffc9a89b5b261adc62c,7ca266b7f3774ffc9a89b5b261adc62c,standard,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,económico,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,moto,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,standard,,,
colombia,medellin,6a087c4492ae49759bb23592212aa189,6a087c4492ae49759bb23592212aa189,mensajería,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,start,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,mensajería,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,confort,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,envíos,,,
colombia,medellin,e081e2df33a74073992c859638bdf683,e081e2df33a74073992c859638bdf683,confort+,,,
colombia,medellin,6a087c4492ae49759bb23592212aa189,6a087c4492ae49759bb23592212aa189,envíos,,,
peru,arequipa,56e4607dfc354e0a9cde4f0aa7973003,56e4607dfc354e0a9cde4f0aa7973003,económico,,,
peru,arequipa,56e4607dfc354e0a9cde4f0aa7973003,56e4607dfc354e0a9cde4f0aa7973003,confort,,,
peru,arequipa,56e4607dfc354e0a9cde4f0aa7973003,56e4607dfc354e0a9cde4f0aa7973003,exprés,,,
peru,arequipa,56e4607dfc354e0a9cde4f0aa7973003,56e4607dfc354e0a9cde4f0aa7973003,confort+,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,económico,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,confort,,,
peru,lima,64085dd85e124e2c808806f70d527ea8,64085dd85e124e2c808806f70d527ea8,económico,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,económico,,,
peru,lima,e3e07c00ed914f82a59c03283a178d6e,e3e07c00ed914f82a59c03283a178d6e,tuk-tuk,,,
peru,lima,fafd623109d740f8a1f15af7c3dd86c6,fafd623109d740f8a1f15af7c3dd86c6,económico,,,
peru,lima,962afaa34db6420fb03b7ae464f6a061,962afaa34db6420fb03b7ae464f6a061,mensajería,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,confort+,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,minivan,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,económico,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,económico,,,
peru,lima,64085dd85e124e2c808806f70d527ea8,64085dd85e124e2c808806f70d527ea8,confort,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,económico,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,económico,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,exprés,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,confort,,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,económico,,,
